0,2021-01-22 20:07:52,839.20,138.01,107.12,48.78
0,2021-01-22 20:08:00,839.26,138.03,107.12,48.78
0,2021-01-22 20:08:06,839.27,138.04,107.12,48.78
0,2021-01-22 20:08:13,839.38,138.05,107.12,48.78
0,2021-01-22 20:08:20,839.07,138.06,107.12,48.78
0,2021-01-22 20:08:27,839.07,138.08,107.12,48.78
0,2021-01-22 20:08:34,839.07,138.09,107.13,48.78
0,2021-01-22 20:08:40,839.30,138.11,107.13,48.78
0,2021-01-22 20:08:46,839.31,138.10,107.18,48.79
0,2021-01-22 20:08:53,839.65,138.09,107.12,48.78
0,2021-01-22 20:09:01,839.87,138.09,107.11,48.78
0,2021-01-22 20:09:09,839.78,138.14,107.11,48.79
0,2021-01-22 20:09:16,839.61,138.16,107.11,48.78
0,2021-01-22 20:09:22,839.79,138.19,107.11,48.78
0,2021-01-22 20:09:29,839.61,138.20,107.11,48.78
0,2021-01-22 20:09:38,839.61,138.23,107.11,48.77
0,2021-01-22 20:10:08,839.72,138.34,107.11,48.76
0,2021-01-22 20:10:15,839.73,138.33,107.11,48.76
0,2021-01-22 20:10:24,839.58,138.33,107.11,48.76
0,2021-01-22 20:10:33,839.48,138.34,107.11,48.76
0,2021-01-22 20:10:41,839.48,138.34,107.11,48.77
0,2021-01-22 20:10:50,839.48,138.32,107.11,48.77
0,2021-01-22 20:10:57,839.47,138.33,107.11,48.76
0,2021-01-22 20:11:04,839.41,138.34,107.11,48.77
0,2021-01-22 20:11:13,839.38,138.33,107.03,48.76
0,2021-01-22 20:11:20,839.56,138.32,107.03,48.76
0,2021-01-22 20:11:28,839.56,138.32,107.07,48.76
0,2021-01-22 20:11:35,839.46,138.28,107.07,48.76
0,2021-01-22 20:11:44,839.74,138.29,107.07,48.76
0,2021-01-22 20:11:53,839.66,138.29,107.07,48.75
0,2021-01-22 20:12:00,839.25,138.28,107.07,48.75
0,2021-01-22 20:12:06,839.55,138.30,107.07,48.76
0,2021-01-22 20:12:14,838.51,138.32,107.07,48.75
0,2021-01-22 20:12:22,838.73,138.28,106.96,48.76
0,2021-01-22 20:12:30,838.42,138.27,106.96,48.76
0,2021-01-22 20:12:36,838.02,138.24,106.96,48.75
0,2021-01-22 20:12:44,837.91,138.23,106.95,48.75
0,2021-01-22 20:12:50,838.10,138.19,106.95,48.75
0,2021-01-22 20:12:57,838.10,138.22,106.95,48.73
0,2021-01-22 20:13:04,838.32,138.26,106.95,48.73
0,2021-01-22 20:13:10,838.19,138.26,106.95,48.73
0,2021-01-22 20:13:18,838.40,138.25,106.95,48.74
0,2021-01-22 20:13:25,838.35,138.25,107.05,48.73
0,2021-01-22 20:13:30,837.89,138.26,107.05,48.73
0,2021-01-22 20:13:37,837.51,138.25,107.05,48.73
0,2021-01-22 20:13:43,837.50,138.28,107.05,48.72
0,2021-01-22 20:13:49,837.70,138.23,107.05,48.72
0,2021-01-22 20:13:59,838.02,138.25,107.05,48.73
0,2021-01-22 20:14:05,837.86,138.24,107.05,48.72
0,2021-01-22 20:14:12,837.92,138.22,107.05,48.72
0,2021-01-22 20:14:18,838.00,138.24,107.05,48.72
0,2021-01-22 20:14:27,838.09,138.24,107.05,48.72
0,2021-01-22 20:14:33,837.90,138.22,107.05,48.72
0,2021-01-22 20:14:39,837.65,138.23,106.95,48.72
0,2021-01-22 20:14:45,837.96,138.24,106.95,48.72
0,2021-01-22 20:14:52,837.97,138.21,106.95,48.71
0,2021-01-22 20:14:59,838.02,138.21,106.95,48.72
0,2021-01-22 20:15:07,838.02,138.21,106.95,48.71
0,2021-01-22 20:15:13,838.22,138.21,106.94,48.70
0,2021-01-22 20:15:21,838.76,138.21,106.94,48.71
0,2021-01-22 20:15:27,838.73,138.12,106.94,48.71
0,2021-01-22 20:15:33,838.47,138.15,106.94,48.70
0,2021-01-22 20:15:38,838.47,138.14,106.94,48.69
0,2021-01-22 20:15:44,838.44,138.18,106.94,48.69
0,2021-01-22 20:15:50,838.39,138.18,106.94,48.70
0,2021-01-22 20:15:57,838.39,138.22,106.94,48.69
0,2021-01-22 20:16:03,838.46,138.18,106.94,48.70
0,2021-01-22 20:16:10,838.35,138.18,107.04,48.70
0,2021-01-22 20:16:18,838.22,138.17,107.04,48.70
0,2021-01-22 20:16:28,838.53,138.17,107.04,48.70
0,2021-01-22 20:16:35,838.60,138.20,107.09,48.70
0,2021-01-22 20:16:41,838.46,138.20,107.09,48.70
0,2021-01-22 20:16:49,838.46,138.21,107.04,48.69
0,2021-01-22 20:16:56,838.53,138.21,107.04,48.70
0,2021-01-22 20:17:02,838.60,138.23,107.04,48.69
0,2021-01-22 20:17:07,838.21,138.22,107.03,48.69
0,2021-01-22 20:17:15,838.11,138.22,107.03,48.69
0,2021-01-22 20:17:29,838.09,138.20,107.03,48.69
0,2021-01-22 20:17:36,837.61,138.19,106.94,48.69
0,2021-01-22 20:17:42,837.95,138.21,106.94,48.69
0,2021-01-22 20:17:52,837.84,138.20,106.94,48.70
0,2021-01-22 20:17:59,837.93,138.18,107.05,48.69
0,2021-01-22 20:18:06,838.02,138.20,106.92,48.69
0,2021-01-22 20:18:14,838.12,138.21,106.92,48.69
0,2021-01-22 20:18:23,838.33,138.21,106.94,48.70
0,2021-01-22 20:18:30,838.33,138.22,106.94,48.69
0,2021-01-22 20:18:37,838.29,138.20,106.94,48.69
0,2021-01-22 20:18:44,838.24,138.20,106.94,48.69
0,2021-01-22 20:18:50,838.64,138.21,106.94,48.70
0,2021-01-22 21:21:50,842.73,139.02,107.07,48.64
0,2021-01-22 21:21:52,842.73,139.01,107.07,48.64
0,2021-01-22 21:21:55,842.62,139.01,107.07,48.64
0,2021-01-22 21:21:57,842.62,139.00,107.07,48.64
0,2021-01-22 21:22:00,842.58,138.99,107.07,48.64
0,2021-01-22 21:22:02,842.67,139.02,107.07,48.63
0,2021-01-22 21:22:04,842.84,139.02,106.95,48.64
0,2021-01-22 21:22:08,843.30,139.02,106.96,48.64
0,2021-01-22 21:22:11,843.18,139.02,106.95,48.64
0,2021-01-22 21:22:14,843.32,139.02,106.95,48.63
0,2021-01-22 21:22:16,843.30,139.03,106.96,48.63
0,2021-01-22 21:22:19,843.34,139.03,106.96,48.64
